Record_Type,Hospital_ID,Hospital_Name,Product_ID,Product_Name,Product_Category,Usage_Family,Movement_Date,Movement_Qty,Current_Stock,Expiry_Date,Consignment_Start_Date
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-02-25,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-07-26,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-06-20,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2024-10-07,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2024-10-20,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-03-30,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-08-18,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-05-21,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2024-12-13,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-02-06,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-04-14,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-04-03,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2024-10-28,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-07-04,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2024-10-23,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-05-14,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-03-13,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-02-28,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-04-25,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-09-04,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2024-10-03,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-08-15,1,,,2024-09-28
movement,H002,City Medical Center,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2024-10-11,1,,,2024-09-28
inventory,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,,,16,2026-02-17,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-02-15,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-10-04,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2024-11-26,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-03-06,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-09-23,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-07-03,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-10-14,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2024-10-31,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-09-04,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-07-09,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-04-09,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-03-08,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-09-11,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-04-16,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-10-10,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-08-04,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2024-10-03,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-04-09,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-05-31,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-11-12,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-04-27,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-10-29,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-05-07,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-03-13,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-05-18,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-07-28,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-05-12,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-10-15,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-05-18,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-08-03,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-11-11,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-06-15,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-10-06,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2024-11-25,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2024-12-28,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-06-07,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2024-10-16,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-09-12,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-09-16,1,,,2025-03-01
movement,H002,City Medical Center,DK-119,Infection Marker Kit 20,Diagnostic Kits,high,2025-11-06,1,,,2025-03-01
inventory,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,,,30,2026-05-17,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-10-16,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-11-16,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-07-17,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-08-07,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-09-10,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-02-18,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2024-11-18,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-01-18,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-02-28,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-04-23,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-09-30,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2024-10-24,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-07-01,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-07-27,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-06-24,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-09-24,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-11-01,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-07-26,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-04-25,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-01-02,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2024-10-15,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-01-11,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-04-05,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-10-24,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-09-30,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-03-15,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-01-24,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-02-24,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-11-17,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-01-06,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-03-07,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-02-04,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-07-25,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2024-11-23,1,,,2024-12-15
movement,H002,City Medical Center,DK-120,Infection Marker Kit 21,Diagnostic Kits,high,2025-09-13,1,,,2024-12-15
inventory,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,,,27,2025-12-27,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-02-06,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-04-26,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-08-22,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2024-12-20,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2024-12-18,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-10-13,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-03-02,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-05-25,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-10-22,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-03-01,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-02-20,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-03-11,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2024-10-19,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-03-11,1,,,2024-12-12
movement,H002,City Medical Center,DK-121,Reagent Pack 22,Diagnostic Kits,medium,2025-02-15,1,,,2024-12-12
inventory,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,,,24,2027-04-21,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-05-18,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-07-19,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2024-11-08,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-11-17,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-05-27,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2024-10-18,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-10-22,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-06-02,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-07-25,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2024-11-15,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2024-12-24,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-01-08,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-10-03,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2024-10-26,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-02-01,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2024-11-14,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2024-11-03,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-06-08,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-09-18,1,,,2025-04-30
movement,H002,City Medical Center,DK-122,Reagent Pack 23,Diagnostic Kits,medium,2025-11-03,1,,,2025-04-30
inventory,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,,,34,2026-12-07,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-12-04,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-03-25,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-01-06,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-08-24,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-10-06,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-09-17,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-10-24,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-11-24,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-10-24,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-04-05,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-11-07,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-06-28,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-08-14,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-11-03,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-10-16,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-08-15,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-11-04,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-06-17,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-06-20,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-03-07,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-05-06,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-10-04,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-02-20,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-03-28,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-07-19,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-11-07,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-11-05,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-12-29,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-08-20,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-07-02,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-05-27,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-10-22,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-11-01,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-12-25,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-06-09,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-07-09,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-09-23,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2024-10-12,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-05-21,1,,,2024-11-11
movement,H002,City Medical Center,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-04-16,1,,,2024-11-11
inventory,H002,City Medical Center,DK-124,Reagent Pack 25,Diagnostic Kits,medium,,,28,2027-01-25,2024-10-18
movement,H002,City Medical Center,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2024-12-06,1,,,2024-10-18
movement,H002,City Medical Center,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-03-16,1,,,2024-10-18
movement,H002,City Medical Center,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-05-21,1,,,2024-10-18
movement,H002,City Medical Center,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2024-10-13,1,,,2024-10-18
movement,H002,City Medical Center,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-03-05,1,,,2024-10-18
movement,H002,City Medical Center,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-07-12,1,,,2024-10-18
movement,H002,City Medical Center,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2024-10-11,1,,,2024-10-18
movement,H002,City Medical Center,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-10-14,1,,,2024-10-18
